PARK,PARK NUMBER,FACILITY NAME,FACILITY TYPE,X COORDINATE,Y COORDINATE,LOCATION
FERNWOOD,65,BASEBALL JR/SOFTBALL,OUTDOOR,1173890.9565000001,1835329.9947200001,"{'latitude': '41.70355', 'longitude': '-87.63886', 'needs_recoding': False}"
FERNWOOD,65,PLAYGROUND,OUTDOOR,1173765.0236800001,1835642.5370799999,"{'latitude': '41.704411', 'longitude': '-87.639312', 'needs_recoding': False}"
FERNWOOD,65,SPRAY FEATURE,OUTDOOR,1173628.7874,1835747.86298,"{'latitude': '41.704703', 'longitude': '-87.639807', 'needs_recoding': False}"
FERNWOOD,65,BASEBALL SR,OUTDOOR,1173628.7874,1835155.9783399999,"{'latitude': '41.703079', 'longitude': '-87.639825', 'needs_recoding': False}"
FERNWOOD,65,TENNIS COURT,OUTDOOR,1174102.75266,1835146.81956,"{'latitude': '41.703043', 'longitude': '-87.638089', 'needs_recoding': False}"
FERNWOOD,65,TENNIS COURT,OUTDOOR,1173967.6610699999,1835145.6748800001,"{'latitude': '41.703043', 'longitude': '-87.638584', 'needs_recoding': False}"
FERNWOOD,65,TENNIS COURT,OUTDOOR,1174059.24881,1835146.81956,"{'latitude': '41.703044', 'longitude': '-87.638249', 'needs_recoding': False}"
FERNWOOD,65,TENNIS COURT,OUTDOOR,1174011.1652500001,1835146.81956,"{'latitude': '41.703045', 'longitude': '-87.638425', 'needs_recoding': False}"
FIELD (EUGENE),41,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1150757.3912200001,1934045.9091700001,"{'latitude': '41.97492', 'longitude': '-87.720994', 'needs_recoding': False}"
FIELD (EUGENE),41,GYMNASIUM,INDOOR,1150381.8483299999,1933712.81895,"{'latitude': '41.974014', 'longitude': '-87.722383', 'needs_recoding': False}"
FIELD (EUGENE),41,BASEBALL JR/SOFTBALL,OUTDOOR,1150737.8709199999,1934170.39809,"{'latitude': '41.975262', 'longitude': '-87.721062', 'needs_recoding': False}"
FIELD (EUGENE),41,PLAYGROUND,OUTDOOR,1149887.1426299999,1934024.4508799999,"{'latitude': '41.974878', 'longitude': '-87.724194', 'needs_recoding': False}"
FIELD (EUGENE),41,SPRAY FEATURE,OUTDOOR,1149975.39081,1933964.75939,"{'latitude': '41.974713', 'longitude': '-87.723872', 'needs_recoding': False}"
FIELD (EUGENE),41,BASEBALL SR,OUTDOOR,1150684.7283099999,1933923.16958,"{'latitude': '41.974585', 'longitude': '-87.721264', 'needs_recoding': False}"
FIELD (EUGENE),41,TENNIS COURT,OUTDOOR,1149857.5527900001,1933846.92138,"{'latitude': '41.974392', 'longitude': '-87.724308', 'needs_recoding': False}"
FIELD (EUGENE),41,TENNIS COURT,OUTDOOR,1149899.14261,1933851.5424299999,"{'latitude': '41.974404', 'longitude': '-87.724155', 'needs_recoding': False}"
FIELD (EUGENE),41,TENNIS COURT,OUTDOOR,1149943.04311,1933853.8531200001,"{'latitude': '41.974409', 'longitude': '-87.723993', 'needs_recoding': False}"
FIELD (EUGENE),41,TENNIS COURT,OUTDOOR,1149986.94361,1933851.5424299999,"{'latitude': '41.974402', 'longitude': '-87.723832', 'needs_recoding': False}"
FIELD (EUGENE),41,TENNIS COURT,OUTDOOR,1150035.46484,1933853.8531200001,"{'latitude': '41.974407', 'longitude': '-87.723654', 'needs_recoding': False}"
FILBERT,1281,PLAYGROUND PARK,OUTDOOR,1163306.79033,1926337.63029,"{'latitude': '41.953513', 'longitude': '-87.675063', 'needs_recoding': False}"
FLOWER (LUCY),431,PLAYGROUND PARK,OUTDOOR,1158823.0663600001,1912290.1108200001,"{'latitude': '41.915059', 'longitude': '-87.691932', 'needs_recoding': False}"
FLYING SQUIRREL,331,PLAYGROUND PARK,OUTDOOR,1185257.1588300001,1861411.21257,"{'latitude': '41.774861', 'longitude': '-87.596422', 'needs_recoding': False}"
FOREST GLEN,70,PLAYGROUND PARK,OUTDOOR,1141609.55354,1934941.0179399999,"{'latitude': '41.977551', 'longitude': '-87.754611', 'needs_recoding': False}"
FOSCO (PETER),1030,FITNESS CENTER,INDOOR,1168295.2954500001,1894077.44022,"{'latitude': '41.864882', 'longitude': '-87.657659', 'needs_recoding': False}"
FOSCO (PETER),1030,POOL (INDOOR),INDOOR,1168432.5451700001,1893996.07654,"{'latitude': '41.864656', 'longitude': '-87.657158', 'needs_recoding': False}"
FOSCO (PETER),1030,PLAYGROUND,OUTDOOR,1168178.8252099999,1893951.9483399999,"{'latitude': '41.864541', 'longitude': '-87.658091', 'needs_recoding': False}"
FOSCO (PETER),1030,PLAYGROUND,OUTDOOR,1168535.4006099999,1893938.7400400001,"{'latitude': '41.864497', 'longitude': '-87.656782', 'needs_recoding': False}"
FOSCO (PETER),1030,WATER PLAYGROUND,OUTDOOR,1168173.79339,1894086.5540499999,"{'latitude': '41.86491', 'longitude': '-87.658105', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASKETBALL COURT,OUTDOOR,1167736.7499800001,1849569.0141400001,"{'latitude': '41.742758', 'longitude': '-87.660988', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASKETBALL COURT,OUTDOOR,1167796.58516,1849570.1873699999,"{'latitude': '41.74276', 'longitude': '-87.660769', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASKETBALL COURT,OUTDOOR,1168118.0520299999,1849328.50052,"{'latitude': '41.74209', 'longitude': '-87.659598', 'needs_recoding': False}"
FOSTER (J. FRANK),26,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1168041.9672099999,1848792.8447700001,"{'latitude': '41.740622', 'longitude': '-87.659892', 'needs_recoding': False}"
FOSTER (J. FRANK),26,FITNESS CENTER,INDOOR,1168028.2320000001,1849191.16943,"{'latitude': '41.741715', 'longitude': '-87.659931', 'needs_recoding': False}"
FOSTER (J. FRANK),26,GYMNASIUM,INDOOR,1167952.6875400001,1849331.95655,"{'latitude': '41.742103', 'longitude': '-87.660203', 'needs_recoding': False}"
FOSTER (J. FRANK),26,HORSESHOE COURT,OUTDOOR,1168238.4113700001,1849611.20927,"{'latitude': '41.742863', 'longitude': '-87.659149', 'needs_recoding': False}"
FOSTER (J. FRANK),26,POOL (INDOOR),INDOOR,1167978.44142,1849167.13273,"{'latitude': '41.74165', 'longitude': '-87.660114', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASEBALL JR/SOFTBALL,OUTDOOR,1167835.8855999999,1848907.3035299999,"{'latitude': '41.74094', 'longitude': '-87.660644', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASEBALL JR/SOFTBALL,OUTDOOR,1168177.3081499999,1848961.2738900001,"{'latitude': '41.741081', 'longitude': '-87.659391', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASEBALL JR/SOFTBALL,OUTDOOR,1168259.43725,1848622.1981200001,"{'latitude': '41.740149', 'longitude': '-87.6591', 'needs_recoding': False}"
JACKSON (ANDREW),19,CROQUET,SPECIAL,1189950.06021,1866690.9753099999,"{'latitude': '41.789237', 'longitude': '-87.579049', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASEBALL JR/SOFTBALL,OUTDOOR,1168101.0451799999,1849611.26734,"{'latitude': '41.742866', 'longitude': '-87.659652', 'needs_recoding': False}"
FOSTER (J. FRANK),26,PLAYGROUND,OUTDOOR,1167759.0416000001,1849391.8553800001,"{'latitude': '41.742272', 'longitude': '-87.660911', 'needs_recoding': False}"
FOSTER (J. FRANK),26,BASEBALL SR,OUTDOOR,1167827.6726899999,1848621.0245699999,"{'latitude': '41.740155', 'longitude': '-87.660682', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1167654.6235,1849563.14769,"{'latitude': '41.742744', 'longitude': '-87.661289', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1167658.1431799999,1849425.8792600001,"{'latitude': '41.742367', 'longitude': '-87.66128', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1167659.3163999999,1849314.42148,"{'latitude': '41.742061', 'longitude': '-87.661279', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1167662.83608,1849193.57822,"{'latitude': '41.74173', 'longitude': '-87.661269', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1168374.41799,1849212.35442,"{'latitude': '41.741766', 'longitude': '-87.658662', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1168368.5515300001,1849332.0284,"{'latitude': '41.742094', 'longitude': '-87.65868', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1168367.3783100001,1849452.8755999999,"{'latitude': '41.742426', 'longitude': '-87.658681', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TENNIS COURT,OUTDOOR,1168363.8586299999,1849572.54957,"{'latitude': '41.742755', 'longitude': '-87.65869', 'needs_recoding': False}"
FOSTER (J. FRANK),26,TRACK,OUTDOOR,1168255.32079,1849354.31149,"{'latitude': '41.742158', 'longitude': '-87.659094', 'needs_recoding': False}"
FOSTER (J. FRANK),26,WATER PLAYGROUND,OUTDOOR,1167773.1203099999,1849214.69661,"{'latitude': '41.741785', 'longitude': '-87.660865', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASKETBALL COURT,OUTDOOR,1148206.4032099999,1892533.5630600001,"{'latitude': '41.861056', 'longitude': '-87.731446', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASKETBALL COURT,OUTDOOR,1148129.0854499999,1892531.25532,"{'latitude': '41.861051', 'longitude': '-87.73173', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASKETBALL COURT,OUTDOOR,1148054.07543,1892528.94725,"{'latitude': '41.861046', 'longitude': '-87.732005', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1148067.3903600001,1892800.18949,"{'latitude': '41.86179', 'longitude': '-87.731949', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,GYMNASIUM,INDOOR,1147768.9788899999,1892583.5085,"{'latitude': '41.861201', 'longitude': '-87.73305', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASEBALL JR/SOFTBALL,OUTDOOR,1147947.9073399999,1892927.07703,"{'latitude': '41.862141', 'longitude': '-87.732385', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASEBALL JR/SOFTBALL,OUTDOOR,1148198.3251400001,1892947.8492999999,"{'latitude': '41.862193', 'longitude': '-87.731465', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASEBALL JR/SOFTBALL,OUTDOOR,1148201.7874,1892638.5772800001,"{'latitude': '41.861344', 'longitude': '-87.73146', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,POOL (OUTDOOR),OUTDOOR,1147772.4992200001,1892781.67313,"{'latitude': '41.861745', 'longitude': '-87.733032', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,PLAYGROUND,OUTDOOR,1147882.12925,1892422.7791599999,"{'latitude': '41.860758', 'longitude': '-87.732639', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,BASEBALL SR,OUTDOOR,1147962.9092699999,1892645.5011499999,"{'latitude': '41.861368', 'longitude': '-87.732337', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,VOLLEYBALL,OUTDOOR,1147772.4992200001,1892910.92123,"{'latitude': '41.8621', 'longitude': '-87.733029', 'needs_recoding': False}"
FRANKLIN (BENJAMIN),202,WATER PLAYGROUND,OUTDOOR,1147857.8953799999,1892714.7411700001,"{'latitude': '41.86156', 'longitude': '-87.732721', 'needs_recoding': False}"
FULLER (MELVILLE),4,BASKETBALL COURT,OUTDOOR,1174524.6865300001,1874836.1516,"{'latitude': '41.811946', 'longitude': '-87.635365', 'needs_recoding': False}"
FULLER (MELVILLE),4,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1174817.70169,1874471.10476,"{'latitude': '41.810938', 'longitude': '-87.634301', 'needs_recoding': False}"
FULLER (MELVILLE),4,FITNESS CENTER,INDOOR,1174650.7358200001,1874956.31376,"{'latitude': '41.812273', 'longitude': '-87.634899', 'needs_recoding': False}"
FULLER (MELVILLE),4,GYMNASIUM,INDOOR,1174825.5455100001,1874963.0375000001,"{'latitude': '41.812287', 'longitude': '-87.634258', 'needs_recoding': False}"
FULLER (MELVILLE),4,BASEBALL JR/SOFTBALL,OUTDOOR,1174697.04905,1874301.52308,"{'latitude': '41.810475', 'longitude': '-87.634749', 'needs_recoding': False}"
FULLER (MELVILLE),4,BASEBALL JR/SOFTBALL,OUTDOOR,1174959.7585,1874600.52773,"{'latitude': '41.81129', 'longitude': '-87.633777', 'needs_recoding': False}"
FULLER (MELVILLE),4,POOL (OUTDOOR),OUTDOOR,1174520.7574,1874391.3972400001,"{'latitude': '41.810726', 'longitude': '-87.635393', 'needs_recoding': False}"
FULLER (MELVILLE),4,PLAYGROUND,OUTDOOR,1174945.93175,1874941.0126100001,"{'latitude': '41.812224', 'longitude': '-87.633817', 'needs_recoding': False}"
FULLER (MELVILLE),4,SPRAY FEATURE,OUTDOOR,1174952.84512,1874759.5359400001,"{'latitude': '41.811726', 'longitude': '-87.633797', 'needs_recoding': False}"
FULLER (MELVILLE),4,BASEBALL SR,OUTDOOR,1174698.7773899999,1874574.6025799999,"{'latitude': '41.811224', 'longitude': '-87.634735', 'needs_recoding': False}"
FULLER (MELVILLE),4,TENNIS COURT,OUTDOOR,1174996.0537,1874315.3498199999,"{'latitude': '41.810506', 'longitude': '-87.633652', 'needs_recoding': False}"
FULLER (MELVILLE),4,TENNIS COURT,OUTDOOR,1174947.6600899999,1874311.8931400001,"{'latitude': '41.810498', 'longitude': '-87.63383', 'needs_recoding': False}"
FULLER (MELVILLE),4,TRACK,OUTDOOR,1174581.0286099999,1874833.6398,"{'latitude': '41.811938', 'longitude': '-87.635159', 'needs_recoding': False}"
GAGE (GEORGE),22,BASKETBALL COURT,OUTDOOR,1161219.9657600001,1867669.11836,"{'latitude': '41.792565', 'longitude': '-87.684365', 'needs_recoding': False}"
GAGE (GEORGE),22,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1160514.67616,1867816.6351300001,"{'latitude': '41.792984', 'longitude': '-87.686947', 'needs_recoding': False}"
GAGE (GEORGE),22,FITNESS CENTER,INDOOR,1161144.2916999999,1868023.66129,"{'latitude': '41.793539', 'longitude': '-87.684633', 'needs_recoding': False}"
GAGE (GEORGE),22,GYMNASIUM,INDOOR,1160960.7425299999,1868023.66129,"{'latitude': '41.793543', 'longitude': '-87.685306', 'needs_recoding': False}"
GAGE (GEORGE),22,HANDBALL/RACQUET (OUT),OUTDOOR,1161225.9605,1867789.6866899999,"{'latitude': '41.792896', 'longitude': '-87.68434', 'needs_recoding': False}"
GAGE (GEORGE),22,BASEBALL JR/SOFTBALL,OUTDOOR,1160650.2736599999,1867806.10562,"{'latitude': '41.792953', 'longitude': '-87.68645', 'needs_recoding': False}"
GAGE (GEORGE),22,BASEBALL JR/SOFTBALL,OUTDOOR,1160404.56681,1867982.2315799999,"{'latitude': '41.793441', 'longitude': '-87.687347', 'needs_recoding': False}"
GAGE (GEORGE),22,BASEBALL JR/SOFTBALL,OUTDOOR,1160948.1661100001,1868223.5896999999,"{'latitude': '41.794092', 'longitude': '-87.685347', 'needs_recoding': False}"
GAGE (GEORGE),22,POOL (OUTDOOR),OUTDOOR,1161061.2347800001,1867740.87347,"{'latitude': '41.792765', 'longitude': '-87.684945', 'needs_recoding': False}"
GAGE (GEORGE),22,PLAYGROUND,OUTDOOR,1160913.37583,1867658.2463400001,"{'latitude': '41.792541', 'longitude': '-87.68549', 'needs_recoding': False}"
GAGE (GEORGE),22,SPRAY FEATURE,OUTDOOR,1160982.9564,1867825.6751399999,"{'latitude': '41.792999', 'longitude': '-87.68523', 'needs_recoding': False}"
GAGE (GEORGE),22,BASEBALL SR,OUTDOOR,1160441.5316300001,1867540.82892,"{'latitude': '41.792229', 'longitude': '-87.687223', 'needs_recoding': False}"
GAGE (GEORGE),22,BASEBALL SR,OUTDOOR,1161167.7801699999,1868495.3893500001,"{'latitude': '41.794833', 'longitude': '-87.684534', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160802.4813600001,1867862.6399600001,"{'latitude': '41.793105', 'longitude': '-87.685891', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160756.81905,1867860.46542,"{'latitude': '41.793099', 'longitude': '-87.686058', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160754.64485,1868008.3243799999,"{'latitude': '41.793505', 'longitude': '-87.686062', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160806.8304399999,1868012.6731199999,"{'latitude': '41.793516', 'longitude': '-87.685871', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160761.1677999999,1867740.87347,"{'latitude': '41.792771', 'longitude': '-87.686046', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160802.4813600001,1867740.87347,"{'latitude': '41.79277', 'longitude': '-87.685894', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160809.0046399999,1867588.6657700001,"{'latitude': '41.792353', 'longitude': '-87.685874', 'needs_recoding': False}"
GAGE (GEORGE),22,TENNIS COURT,OUTDOOR,1160761.1677999999,1867586.49123,"{'latitude': '41.792348', 'longitude': '-87.68605', 'needs_recoding': False}"
GAGE (GEORGE),22,TRACK,OUTDOOR,1161141.68738,1867725.6527,"{'latitude': '41.792722', 'longitude': '-87.684651', 'needs_recoding': False}"
GAGE (GEORGE),22,VOLLEYBALL,OUTDOOR,1161167.7801699999,1867773.4895500001,"{'latitude': '41.792852', 'longitude': '-87.684554', 'needs_recoding': False}"
GALEWOOD,130,BASKETBALL COURT,OUTDOOR,1137680.7854800001,1911125.12955,"{'latitude': '41.91227', 'longitude': '-87.769636', 'needs_recoding': False}"
GALEWOOD,130,BASKETBALL COURT,OUTDOOR,1137935.58451,1911182.9565300001,"{'latitude': '41.912424', 'longitude': '-87.768698', 'needs_recoding': False}"
GALEWOOD,130,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1138098.1081399999,1911153.62457,"{'latitude': '41.91234', 'longitude': '-87.768102', 'needs_recoding': False}"
GALEWOOD,130,BASEBALL JR/SOFTBALL,OUTDOOR,1138005.15754,1911115.19059,"{'latitude': '41.912237', 'longitude': '-87.768444', 'needs_recoding': False}"
GALEWOOD,130,BASEBALL JR/SOFTBALL,OUTDOOR,1138205.7440800001,1911124.2260100001,"{'latitude': '41.912258', 'longitude': '-87.767707', 'needs_recoding': False}"
GALEWOOD,130,PLAYGROUND,OUTDOOR,1137799.1497500001,1911131.4543399999,"{'latitude': '41.912285', 'longitude': '-87.769201', 'needs_recoding': False}"
GALEWOOD,130,SPRAY FEATURE,OUTDOOR,1137765.71838,1911179.34237,"{'latitude': '41.912417', 'longitude': '-87.769322', 'needs_recoding': False}"
GALEWOOD,130,VOLLEYBALL,OUTDOOR,1137913.9602099999,1911111.3156000001,"{'latitude': '41.912228', 'longitude': '-87.768779', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASKETBALL COURT,OUTDOOR,1151971.82809,1900784.3169,"{'latitude': '41.883624', 'longitude': '-87.717406', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASKETBALL COURT,OUTDOOR,1152099.4325000001,1898608.8133700001,"{'latitude': '41.877651', 'longitude': '-87.716995', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASKETBALL COURT,OUTDOOR,1151824.9097500001,1897746.4003999999,"{'latitude': '41.87529', 'longitude': '-87.718026', 'needs_recoding': False}"
GARFIELD (JAMES),204,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1151533.2128300001,1898700.7734900001,"{'latitude': '41.877915', 'longitude': '-87.719072', 'needs_recoding': False}"
GARFIELD (JAMES),204,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1151814.2627900001,1898730.54574,"{'latitude': '41.877991', 'longitude': '-87.718039', 'needs_recoding': False}"
GARFIELD (JAMES),204,CONSERVATORY,SPECIAL,1152017.09408,1901760.28575,"{'latitude': '41.886301', 'longitude': '-87.717215', 'needs_recoding': False}"
GARFIELD (JAMES),204,FITNESS CENTER,INDOOR,1152351.5258200001,1900377.5385100001,"{'latitude': '41.8825', 'longitude': '-87.716023', 'needs_recoding': False}"
GARFIELD (JAMES),204,GARDEN,OUTDOOR,1151576.9433800001,1901630.5553600001,"{'latitude': '41.885954', 'longitude': '-87.718834', 'needs_recoding': False}"
GARFIELD (JAMES),204,GYMNASIUM,INDOOR,1152351.5258200001,1900499.7347899999,"{'latitude': '41.882835', 'longitude': '-87.71602', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151796.52431,1898577.1293800001,"{'latitude': '41.87757', 'longitude': '-87.718108', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151705.37849,1898575.8272200001,"{'latitude': '41.877569', 'longitude': '-87.718443', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151935.8471899999,1898881.8167699999,"{'latitude': '41.878404', 'longitude': '-87.717589', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151529.5973499999,1898853.1711500001,"{'latitude': '41.878333', 'longitude': '-87.719081', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151452.77434,1898851.8689900001,"{'latitude': '41.878331', 'longitude': '-87.719363', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151261.3682299999,1898588.84819,"{'latitude': '41.877613', 'longitude': '-87.720073', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151295.2221599999,1898250.3065500001,"{'latitude': '41.876683', 'longitude': '-87.719958', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151588.1910699999,1898246.4003900001,"{'latitude': '41.876667', 'longitude': '-87.718882', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL JR/SOFTBALL,OUTDOOR,1151425.43056,1897970.35861,"{'latitude': '41.875913', 'longitude': '-87.719487', 'needs_recoding': False}"
GARFIELD (JAMES),204,POOL (OUTDOOR),OUTDOOR,1152178.59901,1900439.52526,"{'latitude': '41.882673', 'longitude': '-87.716656', 'needs_recoding': False}"
GARFIELD (JAMES),204,PLAYGROUND,OUTDOOR,1151957.72248,1897782.8586599999,"{'latitude': '41.875388', 'longitude': '-87.717537', 'needs_recoding': False}"
GARFIELD (JAMES),204,PLAYGROUND,OUTDOOR,1153465.5347500001,1899949.52526,"{'latitude': '41.881303', 'longitude': '-87.711944', 'needs_recoding': False}"
GARFIELD (JAMES),204,PLAYGROUND,OUTDOOR,1153577.5138600001,1900924.1345299999,"{'latitude': '41.883976', 'longitude': '-87.711507', 'needs_recoding': False}"
GARFIELD (JAMES),204,SPRAY FEATURE,OUTDOOR,1153500.6911800001,1900665.0198900001,"{'latitude': '41.883266', 'longitude': '-87.711795', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL SR,OUTDOOR,1151762.4098799999,1897972.96261,"{'latitude': '41.875913', 'longitude': '-87.718249', 'needs_recoding': False}"
GARFIELD (JAMES),204,BASEBALL SR,OUTDOOR,1152063.1910999999,1898285.46264,"{'latitude': '41.876765', 'longitude': '-87.717137', 'needs_recoding': False}"
